CODEMAMROT,Boroughs,Year,Month,Sum_NOMBRE_UNI,Sum_Fire_Incident,Count_Incident,Count_Incident_1,Count_Crime,Count_Crime_1,Sum_ETAGE_HORS_SOL,Sum_NOMBRE_LOGEMENT,Building_Life,Sum_SUPERFICIE_TERRAIN,Sum_SUPERFICIE_BATIMENT
REM16,Montréal-Nord,2021,1,636,9,384,401,61,79,22299,36945,58.764113986706,4656735,3163738
REM16,Montréal-Nord,2021,2,666,9,384,384,97,61,22299,36945,58.8474473200395,4656735,3163738
REM16,Montréal-Nord,2021,3,560,11,370,384,76,97,22299,36945,58.9307806533727,4656735,3163738
REM16,Montréal-Nord,2021,4,699,17,411,370,82,76,22299,36945,59.014113986706,4656735,3163738
REM16,Montréal-Nord,2021,5,704,14,452,411,96,82,22299,36945,59.0974473200395,4656735,3163738
REM16,Montréal-Nord,2021,6,656,13,426,452,104,96,22299,36945,59.1807806533727,4656735,3163738
REM16,Montréal-Nord,2021,7,745,17,451,426,82,104,22299,36945,59.264113986706,4656735,3163738
REM16,Montréal-Nord,2021,8,52,0,31,451,3,82,22299,36945,59.3474473200395,4656735,3163738
REM17,LaSalle,2015,2,684,11,324,476,40,65,23700,32524,46.4561851679857,4180750,6143155
REM17,LaSalle,2015,3,529,6,324,324,46,40,23700,32524,46.539518501319,4180750,6143155
REM17,LaSalle,2015,4,488,8,307,324,64,46,23700,32524,46.6228518346522,4180750,6143155
REM17,LaSalle,2015,5,477,21,321,307,64,64,23700,32524,46.7061851679857,4180750,6143155
REM17,LaSalle,2015,6,512,14,323,321,84,64,23700,32524,46.789518501319,4180750,6143155
REM17,LaSalle,2015,7,533,19,353,323,73,84,23700,32524,46.8728518346522,4180750,6143155
REM17,LaSalle,2015,8,477,13,318,353,47,73,23700,32524,46.9561851679857,4180750,6143155
REM17,LaSalle,2015,9,529,12,329,318,49,47,23700,32524,47.039518501319,4180750,6143155
REM17,LaSalle,2015,10,568,12,332,329,70,49,23700,32524,47.1228518346522,4180750,6143155
REM17,LaSalle,2015,11,533,6,326,332,64,70,23700,32524,47.2061851679857,4180750,6143155
REM17,LaSalle,2015,12,621,9,378,326,66,64,23700,32524,47.289518501319,4180750,6143155
REM17,LaSalle,2016,1,567,9,332,378,62,66,23700,32524,47.3728518346522,4180750,6143155
REM17,LaSalle,2016,2,549,10,346,332,39,62,23700,32524,47.4561851679857,4180750,6143155
REM17,LaSalle,2016,3,439,7,294,346,53,39,23700,32524,47.539518501319,4180750,6143155
REM17,LaSalle,2016,4,505,18,339,294,48,53,23700,32524,47.6228518346522,4180750,6143155
REM17,LaSalle,2016,5,598,28,338,339,55,48,23700,32524,47.7061851679857,4180750,6143155
REM17,LaSalle,2016,6,542,19,315,338,64,55,23700,32524,47.789518501319,4180750,6143155
REM17,LaSalle,2016,7,592,17,364,315,51,64,23700,32524,47.8728518346522,4180750,6143155
REM17,LaSalle,2016,8,611,17,356,364,68,51,23700,32524,47.9561851679857,4180750,6143155
REM17,LaSalle,2016,9,500,16,319,356,51,68,23700,32524,48.039518501319,4180750,6143155
REM17,LaSalle,2016,10,614,9,392,319,63,51,23700,32524,48.1228518346522,4180750,6143155
REM17,LaSalle,2016,11,507,7,352,392,60,63,23700,32524,48.2061851679857,4180750,6143155
REM17,LaSalle,2016,12,647,6,372,352,54,60,23700,32524,48.289518501319,4180750,6143155
REM17,LaSalle,2017,1,543,8,383,372,41,54,23700,32524,48.3728518346522,4180750,6143155
REM17,LaSalle,2017,2,586,3,343,383,48,41,23700,32524,48.4561851679857,4180750,6143155
REM17,LaSalle,2017,3,576,10,335,343,79,48,23700,32524,48.539518501319,4180750,6143155
REM17,LaSalle,2017,4,618,16,385,335,63,79,23700,32524,48.6228518346522,4180750,6143155
REM17,LaSalle,2017,5,620,12,397,385,51,63,23700,32524,48.7061851679857,4180750,6143155
REM17,LaSalle,2017,6,575,16,340,397,64,51,23700,32524,48.789518501319,4180750,6143155
REM17,LaSalle,2017,7,622,21,372,340,70,64,23700,32524,48.8728518346522,4180750,6143155
REM17,LaSalle,2017,8,650,23,366,372,52,70,23700,32524,48.9561851679857,4180750,6143155
REM17,LaSalle,2017,9,569,20,360,366,47,52,23700,32524,49.039518501319,4180750,6143155
REM17,LaSalle,2017,10,580,13,356,360,51,47,23700,32524,49.1228518346522,4180750,6143155
REM17,LaSalle,2017,11,607,9,333,356,52,51,23700,32524,49.2061851679857,4180750,6143155
REM17,LaSalle,2017,12,660,10,371,333,53,52,23700,32524,49.289518501319,4180750,6143155
REM17,LaSalle,2018,1,720,7,423,371,38,53,23700,32524,49.3728518346522,4180750,6143155
REM17,LaSalle,2018,2,533,6,321,423,35,38,23700,32524,49.4561851679857,4180750,6143155
REM17,LaSalle,2018,3,494,6,312,321,63,35,23700,32524,49.539518501319,4180750,6143155
REM17,LaSalle,2018,4,460,8,316,312,41,63,23700,32524,49.6228518346522,4180750,6143155
REM17,LaSalle,2018,5,711,22,370,316,37,41,23700,32524,49.7061851679857,4180750,6143155
REM17,LaSalle,2018,6,608,23,353,370,44,37,23700,32524,49.789518501319,4180750,6143155
REM17,LaSalle,2018,7,544,17,339,353,46,44,23700,32524,49.8728518346522,4180750,6143155
REM17,LaSalle,2018,8,506,15,310,339,64,46,23700,32524,49.9561851679857,4180750,6143155
REM17,LaSalle,2018,9,560,11,321,310,55,64,23700,32524,50.039518501319,4180750,6143155
REM17,LaSalle,2018,10,632,10,345,321,50,55,23700,32524,50.1228518346522,4180750,6143155
REM17,LaSalle,2018,11,589,7,348,345,49,50,23700,32524,50.2061851679857,4180750,6143155
REM17,LaSalle,2018,12,572,4,358,348,52,49,23700,32524,50.289518501319,4180750,6143155
REM17,LaSalle,2019,1,604,6,374,358,44,52,23700,32524,50.3728518346522,4180750,6143155
REM17,LaSalle,2019,2,492,5,302,374,48,44,23700,32524,50.4561851679857,4180750,6143155
REM17,LaSalle,2019,3,573,10,338,302,36,48,23700,32524,50.539518501319,4180750,6143155
REM17,LaSalle,2019,4,512,9,293,338,64,36,23700,32524,50.6228518346522,4180750,6143155
REM17,LaSalle,2019,5,533,7,331,293,59,64,23700,32524,50.7061851679857,4180750,6143155
REM17,LaSalle,2019,6,582,14,359,331,55,59,23700,32524,50.789518501319,4180750,6143155
REM17,LaSalle,2019,7,699,20,381,359,59,55,23700,32524,50.8728518346522,4180750,6143155
REM17,LaSalle,2019,8,552,12,313,381,55,59,23700,32524,50.9561851679857,4180750,6143155
REM17,LaSalle,2019,9,646,8,310,313,75,55,23700,32524,51.039518501319,4180750,6143155
REM17,LaSalle,2019,10,578,13,340,310,92,75,23700,32524,51.1228518346522,4180750,6143155
REM17,LaSalle,2019,11,638,5,350,340,57,92,23700,32524,51.2061851679857,4180750,6143155
REM17,LaSalle,2019,12,520,6,330,350,68,57,23700,32524,51.289518501319,4180750,6143155
REM17,LaSalle,2020,1,575,10,348,330,42,68,23700,32524,51.3728518346522,4180750,6143155
REM17,LaSalle,2020,2,593,4,326,348,35,42,23700,32524,51.4561851679857,4180750,6143155
REM17,LaSalle,2020,3,563,13,268,326,53,35,23700,32524,51.539518501319,4180750,6143155
REM17,LaSalle,2020,4,226,12,73,268,32,53,23700,32524,51.6228518346522,4180750,6143155
REM17,LaSalle,2020,5,370,20,107,73,55,32,23700,32524,51.7061851679857,4180750,6143155
REM17,LaSalle,2020,6,493,39,159,107,42,55,23700,32524,51.789518501319,4180750,6143155
REM17,LaSalle,2020,7,467,18,200,159,61,42,23700,32524,51.8728518346522,4180750,6143155
REM17,LaSalle,2020,8,528,7,299,200,45,61,23700,32524,51.9561851679857,4180750,6143155
REM17,LaSalle,2020,9,550,14,296,299,58,45,23700,32524,52.039518501319,4180750,6143155
REM17,LaSalle,2020,10,470,10,273,296,66,58,23700,32524,52.1228518346522,4180750,6143155
REM17,LaSalle,2020,11,489,7,297,273,70,66,23700,32524,52.2061851679857,4180750,6143155
REM17,LaSalle,2020,12,467,6,271,297,45,70,23700,32524,52.289518501319,4180750,6143155
REM17,LaSalle,2021,1,547,8,315,271,34,45,23700,32524,52.3728518346522,4180750,6143155
REM17,LaSalle,2021,2,458,3,266,315,31,34,23700,32524,52.4561851679857,4180750,6143155
REM17,LaSalle,2021,3,526,8,308,266,72,31,23700,32524,52.539518501319,4180750,6143155
REM17,LaSalle,2021,4,462,14,275,308,45,72,23700,32524,52.6228518346522,4180750,6143155
REM17,LaSalle,2021,5,522,13,338,275,49,45,23700,32524,52.7061851679857,4180750,6143155
REM17,LaSalle,2021,6,520,16,303,338,72,49,23700,32524,52.789518501319,4180750,6143155
REM17,LaSalle,2021,7,545,12,329,303,61,72,23700,32524,52.8728518346522,4180750,6143155
REM17,LaSalle,2021,8,40,0,23,329,5,61,23700,32524,52.9561851679857,4180750,6143155
REM19,Ville-Marie,2015,2,2140,11,1054,1145,180,231,20421,44850,75.2623995426668,1991935,12920831
REM19,Ville-Marie,2015,3,2151,21,1090,1054,233,180,20421,44850,75.3457328760001,1991935,12920831
REM19,Ville-Marie,2015,4,2035,58,1041,1090,229,233,20421,44850,75.4290662093333,1991935,12920831
REM19,Ville-Marie,2015,5,2153,58,1173,1041,264,229,20421,44850,75.5123995426668,1991935,12920831
REM19,Ville-Marie,2015,6,2087,31,1106,1173,270,264,20421,44850,75.5957328760001,1991935,12920831
REM19,Ville-Marie,2015,7,2117,33,1167,1106,300,270,20421,44850,75.6790662093333,1991935,12920831
REM19,Ville-Marie,2015,8,2061,24,1136,1167,302,300,20421,44850,75.7623995426668,1991935,12920831
REM19,Ville-Marie,2015,9,2184,35,1189,1136,262,302,20421,44850,75.8457328760001,1991935,12920831
REM19,Ville-Marie,2015,10,1994,29,1106,1189,259,262,20421,44850,75.9290662093333,1991935,12920831
REM19,Ville-Marie,2015,11,1936,27,1057,1106,247,259,20421,44850,76.0123995426668,1991935,12920831
REM19,Ville-Marie,2015,12,1769,13,1004,1057,248,247,20421,44850,76.0957328760001,1991935,12920831
REM19,Ville-Marie,2016,1,2012,24,1142,1004,215,248,20421,44850,76.1790662093333,1991935,12920831
REM19,Ville-Marie,2016,2,2067,11,1153,1142,242,215,20421,44850,76.2623995426668,1991935,12920831
REM19,Ville-Marie,2016,3,1933,20,1026,1153,245,242,20421,44850,76.3457328760001,1991935,12920831
REM19,Ville-Marie,2016,4,1902,35,1054,1026,270,245,20421,44850,76.4290662093333,1991935,12920831
REM19,Ville-Marie,2016,5,2040,59,1190,1054,254,270,20421,44850,76.5123995426668,1991935,12920831
REM19,Ville-Marie,2016,6,2067,49,1209,1190,263,254,20421,44850,76.5957328760001,1991935,12920831
REM19,Ville-Marie,2016,7,2088,36,1284,1209,295,263,20421,44850,76.6790662093333,1991935,12920831
REM19,Ville-Marie,2016,8,2231,49,1326,1284,315,295,20421,44850,76.7623995426668,1991935,12920831
REM19,Ville-Marie,2016,9,2143,49,1195,1326,302,315,20421,44850,76.8457328760001,1991935,12920831
REM19,Ville-Marie,2016,10,2280,31,1243,1195,316,302,20421,44850,76.9290662093333,1991935,12920831
REM19,Ville-Marie,2016,11,2040,26,1088,1243,327,316,20421,44850,77.0123995426668,1991935,12920831
REM19,Ville-Marie,2016,12,2211,21,1164,1088,280,327,20421,44850,77.0957328760001,1991935,12920831
REM19,Ville-Marie,2017,1,1835,11,1093,1164,255,280,20421,44850,77.1790662093333,1991935,12920831
REM19,Ville-Marie,2017,2,1771,11,1033,1093,215,255,20421,44850,77.2623995426668,1991935,12920831
REM19,Ville-Marie,2017,3,2162,24,1147,1033,295,215,20421,44850,77.3457328760001,1991935,12920831
REM19,Ville-Marie,2017,4,1769,25,1001,1147,253,295,20421,44850,77.4290662093333,1991935,12920831
REM19,Ville-Marie,2017,5,2071,36,1171,1001,307,253,20421,44850,77.5123995426668,1991935,12920831
REM19,Ville-Marie,2017,6,2271,54,1255,1171,327,307,20421,44850,77.5957328760001,1991935,12920831
REM19,Ville-Marie,2017,7,2182,27,1250,1255,341,327,20421,44850,77.6790662093333,1991935,12920831
REM19,Ville-Marie,2017,8,2282,42,1349,1250,335,341,20421,44850,77.7623995426668,1991935,12920831
REM19,Ville-Marie,2017,9,2395,53,1352,1349,240,335,20421,44850,77.8457328760001,1991935,12920831
REM19,Ville-Marie,2017,10,2008,29,1183,1352,250,240,20421,44850,77.9290662093333,1991935,12920831
REM19,Ville-Marie,2017,11,2103,23,1104,1183,280,250,20421,44850,78.0123995426668,1991935,12920831
REM19,Ville-Marie,2017,12,2325,18,1201,1104,256,280,20421,44850,78.0957328760001,1991935,12920831
REM19,Ville-Marie,2018,1,2530,11,1281,1201,235,256,20421,44850,78.1790662093333,1991935,12920831
REM19,Ville-Marie,2018,2,1861,15,1057,1281,252,235,20421,44850,78.2623995426668,1991935,12920831
REM19,Ville-Marie,2018,3,2212,12,1107,1057,255,252,20421,44850,78.3457328760001,1991935,12920831
REM19,Ville-Marie,2018,4,1799,32,1020,1107,224,255,20421,44850,78.4290662093333,1991935,12920831
REM19,Ville-Marie,2018,5,2229,66,1195,1020,205,224,20421,44850,78.5123995426668,1991935,12920831
REM19,Ville-Marie,2018,6,2085,55,1193,1195,241,205,20421,44850,78.5957328760001,1991935,12920831
REM19,Ville-Marie,2018,7,2481,40,1315,1193,279,241,20421,44850,78.6790662093333,1991935,12920831
REM19,Ville-Marie,2018,8,2239,43,1279,1315,264,279,20421,44850,78.7623995426668,1991935,12920831
REM19,Ville-Marie,2018,9,2053,28,1164,1279,287,264,20421,44850,78.8457328760001,1991935,12920831
REM19,Ville-Marie,2018,10,2121,35,1111,1164,277,287,20421,44850,78.9290662093333,1991935,12920831
REM19,Ville-Marie,2018,11,2083,30,1070,1111,328,277,20421,44850,79.0123995426668,1991935,12920831
REM19,Ville-Marie,2018,12,1951,27,1060,1070,294,328,20421,44850,79.0957328760001,1991935,12920831
REM19,Ville-Marie,2019,1,2366,16,1184,1060,232,294,20421,44850,79.1790662093333,1991935,12920831
REM19,Ville-Marie,2019,2,2213,23,1099,1184,217,232,20421,44850,79.2623995426668,1991935,12920831
REM19,Ville-Marie,2019,3,2341,43,1207,1099,233,217,20421,44850,79.3457328760001,1991935,12920831
REM19,Ville-Marie,2019,4,2025,28,1016,1207,207,233,20421,44850,79.4290662093333,1991935,12920831
REM19,Ville-Marie,2019,5,2101,47,1165,1016,241,207,20421,44850,79.5123995426668,1991935,12920831
REM19,Ville-Marie,2019,6,2309,61,1229,1165,240,241,20421,44850,79.5957328760001,1991935,12920831
REM19,Ville-Marie,2019,7,2200,46,1206,1229,238,240,20421,44850,79.6790662093333,1991935,12920831
REM19,Ville-Marie,2019,8,2261,45,1223,1206,238,238,20421,44850,79.7623995426668,1991935,12920831
REM19,Ville-Marie,2019,9,2262,40,1155,1223,272,238,20421,44850,79.8457328760001,1991935,12920831
REM19,Ville-Marie,2019,10,2277,34,1210,1155,319,272,20421,44850,79.9290662093333,1991935,12920831
REM19,Ville-Marie,2019,11,2124,23,1135,1210,271,319,20421,44850,80.0123995426668,1991935,12920831
REM19,Ville-Marie,2019,12,1962,24,1082,1135,202,271,20421,44850,80.0957328760001,1991935,12920831
REM19,Ville-Marie,2020,1,2121,28,1093,1082,251,202,20421,44850,80.1790662093333,1991935,12920831
REM19,Ville-Marie,2020,2,1975,15,1053,1093,213,251,20421,44850,80.2623995426668,1991935,12920831
REM19,Ville-Marie,2020,3,1733,31,833,1053,228,213,20421,44850,80.3457328760001,1991935,12920831
REM19,Ville-Marie,2020,4,834,45,234,833,128,228,20421,44850,80.4290662093333,1991935,12920831
REM19,Ville-Marie,2020,5,1034,63,306,234,172,128,20421,44850,80.5123995426668,1991935,12920831
REM19,Ville-Marie,2020,6,1421,98,430,306,182,172,20421,44850,80.5957328760001,1991935,12920831
REM19,Ville-Marie,2020,7,1633,40,695,430,194,182,20421,44850,80.6790662093333,1991935,12920831
REM19,Ville-Marie,2020,8,1910,37,979,695,238,194,20421,44850,80.7623995426668,1991935,12920831
REM19,Ville-Marie,2020,9,1800,47,935,979,257,238,20421,44850,80.8457328760001,1991935,12920831
REM19,Ville-Marie,2020,10,1672,27,758,935,259,257,20421,44850,80.9290662093333,1991935,12920831
REM19,Ville-Marie,2020,11,1537,42,729,758,169,259,20421,44850,81.0123995426668,1991935,12920831
REM19,Ville-Marie,2020,12,1693,37,765,729,172,169,20421,44850,81.0957328760001,1991935,12920831
REM19,Ville-Marie,2021,1,1435,16,686,765,169,172,20421,44850,81.1790662093333,1991935,12920831
REM19,Ville-Marie,2021,2,1245,14,663,686,131,169,20421,44850,81.2623995426668,1991935,12920831
REM19,Ville-Marie,2021,3,1504,15,749,663,183,131,20421,44850,81.3457328760001,1991935,12920831
REM19,Ville-Marie,2021,4,1546,55,776,749,219,183,20421,44850,81.4290662093333,1991935,12920831
REM19,Ville-Marie,2021,5,1756,66,882,776,194,219,20421,44850,81.5123995426668,1991935,12920831
REM19,Ville-Marie,2021,6,1760,57,997,882,242,194,20421,44850,81.5957328760001,1991935,12920831
REM19,Ville-Marie,2021,7,1808,36,1033,997,263,242,20421,44850,81.6790662093333,1991935,12920831
REM19,Ville-Marie,2021,8,221,7,129,1033,11,263,20421,44850,81.7623995426668,1991935,12920831
REM20,Le Sud-Ouest,2015,2,937,14,465,509,62,90,22133,30498,76.3807040621523,2794266,6395408
REM20,Le Sud-Ouest,2015,3,699,9,379,465,104,62,22133,30498,76.4640373954855,2794266,6395408
REM20,Le Sud-Ouest,2015,4,816,25,432,379,80,104,22133,30498,76.5473707288188,2794266,6395408
REM20,Le Sud-Ouest,2015,5,914,41,492,432,136,80,22133,30498,76.6307040621523,2794266,6395408
REM20,Le Sud-Ouest,2015,6,768,23,429,492,113,136,22133,30498,76.7140373954855,2794266,6395408
REM20,Le Sud-Ouest,2015,7,769,40,444,429,133,113,22133,30498,76.7973707288188,2794266,6395408
REM20,Le Sud-Ouest,2015,8,931,22,503,444,117,133,22133,30498,76.8807040621523,2794266,6395408
REM20,Le Sud-Ouest,2015,9,777,23,424,503,126,117,22133,30498,76.9640373954855,2794266,6395408
REM20,Le Sud-Ouest,2015,10,780,24,455,424,106,126,22133,30498,77.0473707288188,2794266,6395408
REM20,Le Sud-Ouest,2015,11,768,20,382,455,95,106,22133,30498,77.1307040621523,2794266,6395408
REM20,Le Sud-Ouest,2015,12,878,18,430,382,96,95,22133,30498,77.2140373954855,2794266,6395408
REM20,Le Sud-Ouest,2016,1,698,5,405,430,69,96,22133,30498,77.2973707288188,2794266,6395408
REM20,Le Sud-Ouest,2016,2,795,6,454,405,68,69,22133,30498,77.3807040621523,2794266,6395408
REM20,Le Sud-Ouest,2016,3,852,11,491,454,93,68,22133,30498,77.4640373954855,2794266,6395408
REM20,Le Sud-Ouest,2016,4,815,22,433,491,101,93,22133,30498,77.5473707288188,2794266,6395408
REM20,Le Sud-Ouest,2016,5,874,33,475,433,95,101,22133,30498,77.6307040621523,2794266,6395408
REM20,Le Sud-Ouest,2016,6,768,29,481,475,96,95,22133,30498,77.7140373954855,2794266,6395408
REM20,Le Sud-Ouest,2016,7,865,22,500,481,120,96,22133,30498,77.7973707288188,2794266,6395408
REM20,Le Sud-Ouest,2016,8,855,27,473,500,120,120,22133,30498,77.8807040621523,2794266,6395408
REM20,Le Sud-Ouest,2016,9,820,38,498,473,81,120,22133,30498,77.9640373954855,2794266,6395408
REM20,Le Sud-Ouest,2016,10,820,18,489,498,89,81,22133,30498,78.0473707288188,2794266,6395408
REM20,Le Sud-Ouest,2016,11,806,16,427,489,89,89,22133,30498,78.1307040621523,2794266,6395408
REM20,Le Sud-Ouest,2016,12,781,6,449,427,75,89,22133,30498,78.2140373954855,2794266,6395408
REM20,Le Sud-Ouest,2017,1,737,8,451,449,62,75,22133,30498,78.2973707288188,2794266,6395408
REM20,Le Sud-Ouest,2017,2,727,10,430,451,75,62,22133,30498,78.3807040621523,2794266,6395408
REM20,Le Sud-Ouest,2017,3,790,14,439,430,87,75,22133,30498,78.4640373954855,2794266,6395408
REM20,Le Sud-Ouest,2017,4,745,17,444,439,115,87,22133,30498,78.5473707288188,2794266,6395408
REM20,Le Sud-Ouest,2017,5,750,19,437,444,85,115,22133,30498,78.6307040621523,2794266,6395408
REM20,Le Sud-Ouest,2017,6,903,28,535,437,94,85,22133,30498,78.7140373954855,2794266,6395408
REM20,Le Sud-Ouest,2017,7,763,15,462,535,91,94,22133,30498,78.7973707288188,2794266,6395408
REM20,Le Sud-Ouest,2017,8,873,21,476,462,101,91,22133,30498,78.8807040621523,2794266,6395408
REM20,Le Sud-Ouest,2017,9,859,30,485,476,85,101,22133,30498,78.9640373954855,2794266,6395408
REM20,Le Sud-Ouest,2017,10,887,16,421,485,81,85,22133,30498,79.0473707288188,2794266,6395408
REM20,Le Sud-Ouest,2017,11,758,6,425,421,76,81,22133,30498,79.1307040621523,2794266,6395408
REM20,Le Sud-Ouest,2017,12,966,16,467,425,69,76,22133,30498,79.2140373954855,2794266,6395408
REM20,Le Sud-Ouest,2018,1,1043,10,537,467,68,69,22133,30498,79.2973707288188,2794266,6395408
REM20,Le Sud-Ouest,2018,2,757,7,423,537,59,68,22133,30498,79.3807040621523,2794266,6395408
REM20,Le Sud-Ouest,2018,3,691,9,374,423,64,59,22133,30498,79.4640373954855,2794266,6395408
REM20,Le Sud-Ouest,2018,4,814,21,438,374,95,64,22133,30498,79.5473707288188,2794266,6395408
REM20,Le Sud-Ouest,2018,5,762,37,428,438,89,95,22133,30498,79.6307040621523,2794266,6395408
REM20,Le Sud-Ouest,2018,6,736,26,429,428,68,89,22133,30498,79.7140373954855,2794266,6395408
REM20,Le Sud-Ouest,2018,7,853,23,481,429,79,68,22133,30498,79.7973707288188,2794266,6395408
REM20,Le Sud-Ouest,2018,8,878,22,442,481,83,79,22133,30498,79.8807040621523,2794266,6395408
REM20,Le Sud-Ouest,2018,9,776,15,426,442,85,83,22133,30498,79.9640373954855,2794266,6395408
REM20,Le Sud-Ouest,2018,10,735,13,401,426,76,85,22133,30498,80.0473707288188,2794266,6395408
REM20,Le Sud-Ouest,2018,11,699,9,383,401,66,76,22133,30498,80.1307040621523,2794266,6395408
REM20,Le Sud-Ouest,2018,12,713,9,407,383,80,66,22133,30498,80.2140373954855,2794266,6395408
